exp,wks,occ,ind,south,smsa,ms,fem,union,ed,blk,lwage,unit,time
14,50,0,1,0,0,1,0,0,12,0,6.7452,322,2
15,48,0,1,0,0,1,0,0,12,0,6.8565,322,3
16,47,0,1,0,0,1,0,0,12,0,6.9566,322,4
17,48,0,1,0,0,1,0,0,12,0,7.0475,322,5
18,48,0,1,0,0,1,0,0,12,0,7.0934,322,6
19,47,0,1,0,0,1,0,0,12,0,7.1309,322,7
12,49,0,0,1,1,0,1,0,16,0,6.5511,323,1
13,49,0,0,1,1,0,1,0,16,0,6.5511,323,2
14,50,0,0,1,1,0,1,0,16,0,6.8024,323,3
15,49,0,0,1,1,0,1,0,16,0,6.8565,323,4
16,50,0,0,1,1,0,1,0,16,0,6.8669,323,5
17,46,0,0,1,1,0,1,0,16,0,7.0031,323,6
18,47,0,0,1,1,0,1,0,16,0,7.1309,323,7
3,33,1,0,0,1,1,0,1,14,0,6.1883,324,1
4,50,1,0,0,1,1,0,1,14,0,6.6067,324,2
5,37,1,0,0,1,1,0,1,14,0,6.6846,324,3
6,42,1,0,0,1,1,0,1,14,0,6.7685,324,4
7,32,1,0,0,1,1,0,1,14,0,6.8607,324,5
8,47,1,0,0,0,1,0,1,14,0,6.9660,324,6
9,48,1,0,0,0,1,0,1,14,0,7.0031,324,7
35,50,0,0,1,1,1,0,0,15,0,6.2634,325,1
36,50,0,0,1,1,1,0,0,15,0,6.2916,325,2
37,50,0,0,1,1,1,0,0,15,0,6.3969,325,3
38,50,0,0,1,1,1,0,0,15,0,6.3969,325,4
39,50,0,0,1,1,1,0,0,15,0,6.5779,325,5
40,50,0,0,1,1,1,0,0,15,0,6.6201,325,6
41,50,0,0,1,1,1,0,0,15,0,6.6846,325,7
22,48,0,0,0,1,1,0,0,12,0,6.5511,326,1
23,47,0,0,0,1,1,0,0,12,0,6.6846,326,2
24,47,0,0,0,1,1,0,0,12,0,6.5511,326,3
25,47,0,0,0,1,1,0,0,12,0,6.8287,326,4
26,47,0,0,0,1,1,0,0,12,0,6.8024,326,5
27,47,0,0,0,1,1,0,0,12,0,7.1365,326,6
28,47,0,0,1,0,1,0,0,12,0,7.1831,326,7
10,39,1,0,1,1,0,1,0,12,1,5.9322,327,1
11,39,1,0,1,1,0,1,0,12,1,6.1964,327,2
12,41,1,0,1,1,0,1,0,12,1,6.2364,327,3
13,37,0,0,1,1,0,1,0,12,1,6.3099,327,4
14,37,0,0,1,1,0,1,1,12,1,6.4425,327,5
15,36,1,0,1,1,0,1,0,12,1,6.1093,327,6
16,36,1,0,1,1,0,1,0,12,1,6.2146,327,7
31,48,0,1,0,1,1,0,0,10,0,6.6201,328,1
32,48,1,1,0,1,1,0,0,10,0,6.6846,328,2
33,48,1,1,0,1,1,0,1,10,0,6.7334,328,3
34,49,1,1,0,1,1,0,1,10,0,6.8189,328,4
35,48,1,1,0,1,1,0,0,10,0,6.8721,328,5
36,50,1,1,0,1,1,0,0,10,0,6.9660,328,6
37,49,1,1,0,1,1,0,0,10,0,7.0432,328,7
38,49,1,1,0,1,1,0,0,15,0,6.4216,329,1
39,48,1,1,0,1,1,0,0,15,0,6.4770,329,2
40,48,0,1,0,1,1,0,0,15,0,6.5511,329,3
41,48,0,1,0,1,1,0,0,15,0,6.6846,329,4
42,48,0,1,0,1,1,0,0,15,0,6.6846,329,5
43,48,1,1,0,1,1,0,0,15,0,6.8024,329,6
44,48,0,1,0,1,1,0,0,15,0,6.9078,329,7
35,45,0,0,0,1,1,0,0,17,0,6.7593,330,1
36,36,0,0,0,1,1,0,0,17,0,6.8134,330,2
37,36,0,0,0,1,1,0,0,17,0,6.8669,330,3
38,35,0,0,0,1,1,0,0,17,0,6.8512,330,4
39,35,0,0,0,1,1,0,0,17,0,6.9489,330,5
40,35,0,0,0,1,1,0,0,17,0,7.0648,330,6
41,36,0,0,0,1,1,0,0,17,0,7.1148,330,7
38,46,1,1,0,1,1,0,0,11,0,6.8896,331,1
39,49,1,1,0,1,1,0,1,11,0,6.9058,331,2
40,43,1,1,0,1,1,0,0,11,0,6.9078,331,3
41,48,1,1,0,1,1,0,1,11,0,7.0031,331,4
42,47,1,1,0,1,1,0,1,11,0,7.1309,331,5
43,48,1,1,0,1,1,0,1,11,0,7.1082,331,6
44,47,1,1,0,1,1,0,0,11,0,7.0901,331,7
36,30,1,0,1,1,0,1,0,12,1,5.6131,332,1
37,48,1,0,1,1,0,1,0,12,1,5.8201,332,2
38,49,1,0,1,1,0,1,0,12,1,5.7621,332,3
39,46,1,0,1,1,0,1,0,12,1,5.8999,332,4
40,47,1,0,1,1,0,1,0,12,1,5.9584,332,5
41,46,1,0,1,1,0,1,0,12,1,6.1738,332,6
42,48,1,0,1,1,0,1,0,12,1,6.1026,332,7
6,49,1,0,0,1,1,0,1,12,0,6.4457,333,1
7,47,1,0,0,1,1,0,1,12,0,6.6201,333,2
8,50,1,0,0,1,1,0,1,12,0,6.5999,333,3
9,46,1,0,0,1,1,0,1,12,0,6.6333,333,4
10,48,1,0,0,1,1,0,1,12,0,6.8352,333,5
11,48,1,0,0,1,1,0,1,12,0,6.9994,333,6
12,48,1,0,0,1,1,0,1,12,0,6.9078,333,7
35,50,1,1,1,0,1,0,0,5,0,6.3333,334,1
36,51,1,1,1,0,1,0,0,5,0,5.8579,334,2
37,51,1,1,1,0,1,0,0,5,0,6.3953,334,3
38,50,1,1,1,0,1,0,0,5,0,6.1093,334,4
39,43,1,1,1,0,1,0,0,5,0,6.1093,334,5
40,51,1,1,1,0,1,0,0,5,0,6.1093,334,6
41,49,1,1,1,0,1,0,0,5,0,6.3969,334,7
24,42,0,0,1,1,1,1,0,16,0,6.3953,335,1
25,50,0,0,1,1,1,1,0,16,0,6.4361,335,2
26,47,0,0,1,1,1,1,0,16,0,6.4922,335,3
27,45,0,0,1,1,1,1,0,16,0,6.7310,335,4
28,49,0,0,1,1,1,1,0,16,0,6.7452,335,5
29,46,0,0,1,1,1,1,0,16,0,7.0423,335,6
30,48,0,0,1,1,1,1,0,16,0,7.0901,335,7
28,50,0,1,1,0,1,0,0,14,0,6.3099,336,1
29,49,1,0,1,0,1,0,0,14,0,6.5367,336,2
30,50,1,0,1,0,1,0,0,14,0,6.4615,336,3
31,48,1,0,1,0,1,0,0,14,0,6.5793,336,4
32,52,0,0,1,0,1,0,0,14,0,6.8977,336,5
33,50,0,0,1,0,1,0,0,14,0,6.4249,336,6
34,47,1,0,1,0,1,0,0,14,0,6.9147,336,7
4,49,1,0,1,1,1,0,0,12,0,6.6529,337,1
5,52,0,0,1,1,1,0,0,12,0,6.7742,337,2
6,52,0,0,1,1,1,0,0,12,0,6.9078,337,3
7,50,0,0,1,1,1,0,0,12,0,6.9688,337,4
8,51,0,0,1,1,1,0,0,12,0,6.9622,337,5
9,50,0,0,1,1,1,0,0,12,0,7.1082,337,6
10,50,0,0,1,1,1,0,0,12,0,7.3933,337,7
9,49,1,0,0,1,0,1,1,12,0,5.9864,338,1
10,49,1,0,0,1,0,1,1,12,0,5.9558,338,2
11,49,1,0,0,1,0,1,1,12,0,6.1841,338,3
12,48,1,0,0,1,0,1,1,12,0,6.1924,338,4
13,47,1,0,0,1,0,1,1,12,0,6.6254,338,5
14,47,1,0,0,1,0,1,1,12,0,6.6201,338,6
15,47,1,0,0,1,0,1,1,12,0,6.8024,338,7
9,51,0,0,0,0,0,1,0,12,0,5.8833,339,1
10,50,0,0,0,0,0,1,0,12,0,5.8861,339,2
11,49,0,0,0,0,0,1,0,12,0,5.9349,339,3
12,48,0,0,0,0,0,1,0,12,0,6.0799,339,4
13,49,0,0,0,0,0,1,0,12,0,6.0799,339,5
14,47,0,0,0,0,0,1,0,12,0,6.0822,339,6
15,48,0,0,0,0,0,1,0,12,0,6.2634,339,7
28,23,0,0,0,1,1,0,1,12,0,6.5765,340,1
29,42,0,0,0,1,1,0,1,12,0,6.6644,340,2
30,47,0,0,0,1,1,0,1,12,0,6.7370,340,3
31,47,0,0,0,1,1,0,1,12,0,6.8079,340,4
32,47,0,0,0,1,1,0,1,12,0,6.8079,340,5
33,47,0,0,0,1,1,0,1,12,0,6.9177,340,6
34,47,0,0,0,1,1,0,1,12,0,7.0414,340,7
7,48,0,0,0,1,1,0,0,17,0,6.9058,341,1
8,48,0,0,0,1,1,0,0,17,0,6.9058,341,2
9,49,0,0,0,1,1,0,0,17,0,7.2457,341,3
10,48,0,1,0,1,1,0,0,17,0,7.3778,341,4
11,49,0,1,0,1,1,0,0,17,0,7.4731,341,5
12,48,0,1,0,1,1,0,0,17,0,7.5756,341,6
13,49,0,1,0,1,1,0,0,17,0,7.6732,341,7
31,48,0,1,0,1,1,0,0,9,0,6.4552,342,1
32,48,0,1,0,1,1,0,0,9,0,6.5582,342,2
33,47,0,1,0,1,1,0,0,9,0,6.6631,342,3
34,48,0,1,0,1,1,0,1,9,0,6.8459,342,4
35,48,0,1,0,1,1,0,0,9,0,6.9256,342,5
36,48,0,1,0,1,1,0,0,9,0,7.1365,342,6
37,47,0,1,0,1,1,0,0,9,0,7.2703,342,7
27,45,0,1,0,1,1,0,0,12,0,6.9058,343,1
28,47,0,1,0,1,1,0,0,12,0,6.9058,343,2
29,46,0,1,0,1,1,0,1,12,0,7.1854,343,3
30,46,0,1,0,1,1,0,0,12,0,7.2442,343,4
31,46,0,1,0,1,1,0,0,12,0,7.3112,343,5
32,45,0,1,0,1,1,0,0,12,0,7.3759,343,6
33,43,0,1,0,1,1,0,0,12,0,7.1952,343,7
19,49,0,0,0,1,1,0,0,17,0,6.9058,344,1
20,46,0,1,0,1,1,0,0,17,0,6.9058,344,2
21,50,0,0,0,1,0,0,0,17,0,7.6009,344,3
22,47,0,0,0,1,0,0,0,17,0,7.7187,344,4
23,50,0,1,0,1,1,0,0,17,0,7.7407,344,5
24,49,0,1,0,1,1,0,0,17,0,7.6009,344,6
25,48,0,1,0,1,1,0,0,17,0,7.6811,344,7
17,49,0,1,0,1,1,0,1,11,1,6.1633,345,1
18,50,0,1,0,1,1,0,1,11,1,6.3099,345,2
19,50,0,1,0,1,1,0,1,11,1,6.3045,345,3
20,50,0,1,0,1,1,0,1,11,1,6.6201,345,4
21,49,0,1,0,1,1,0,1,11,1,6.4770,345,5
22,49,0,1,0,1,1,0,1,11,1,6.5511,345,6
23,49,0,1,0,1,1,0,1,11,1,6.4770,345,7
22,38,0,0,0,1,1,0,1,17,0,6.9058,346,1
23,44,0,0,0,1,1,0,1,17,0,6.9058,346,2
24,42,0,0,0,1,1,0,1,17,0,6.5793,346,3
25,37,0,0,0,1,1,0,1,17,0,7.0475,346,4
26,39,0,0,0,1,1,0,1,17,0,7.0901,346,5
27,36,0,0,0,1,1,0,1,17,0,7.3225,346,6
28,40,0,0,0,1,1,0,1,17,0,7.3132,346,7
18,38,0,0,0,0,1,0,0,17,0,6.7742,347,1
19,39,0,0,0,0,1,0,0,17,0,6.8876,347,2
20,36,0,0,0,0,1,0,0,17,0,6.9078,347,3
21,37,0,0,0,0,1,0,0,17,0,6.9651,347,4
22,39,0,0,0,0,1,0,0,17,0,6.9566,347,5
23,39,0,0,0,0,1,0,0,17,0,7.1967,347,6
24,36,0,0,0,0,1,0,0,17,0,7.1309,347,7
27,48,0,1,1,1,1,0,0,16,0,6.9058,348,1
28,47,0,1,1,1,1,0,0,16,0,6.9058,348,2
29,49,0,1,1,1,1,0,0,16,0,7.8438,348,3
30,48,0,1,1,1,1,0,0,16,0,7.9374,348,4
31,48,0,1,1,1,1,0,0,16,0,8.1017,348,5
32,35,0,1,1,1,1,0,0,16,0,7.9194,348,6
33,25,0,1,1,1,0,0,0,16,0,8.0203,348,7
3,51,1,0,1,1,1,0,0,12,0,6.1399,349,1
4,49,0,0,1,1,1,0,0,12,0,6.5667,349,2
5,50,0,0,1,1,1,0,0,12,0,6.6516,349,3
6,50,0,0,1,1,1,0,0,12,0,6.8330,349,4
7,49,0,0,1,1,1,0,0,12,0,6.9717,349,5
8,48,0,0,1,1,1,0,0,12,0,7.0783,349,6
9,49,0,0,1,1,1,0,0,12,0,7.1967,349,7
37,40,1,0,1,1,1,0,1,11,0,6.5511,350,1
38,38,1,0,1,1,1,0,1,11,0,6.6871,350,2
39,46,1,0,1,1,1,0,0,11,0,6.7523,350,3
40,46,1,0,1,1,1,0,1,11,0,6.8134,350,4
41,46,1,0,1,1,1,0,1,11,0,6.9604,350,5
42,44,0,0,1,1,1,0,1,11,0,7.0202,350,6
43,43,1,0,1,1,1,0,1,11,0,7.0817,350,7
23,49,1,1,0,0,1,0,0,8,0,5.9269,351,1
24,49,1,1,0,0,1,0,0,8,0,5.9915,351,2
25,48,1,1,0,0,1,0,1,8,0,6.5737,351,3
26,51,1,1,0,0,1,0,1,8,0,6.6657,351,4
27,47,1,1,0,0,1,0,1,8,0,6.6970,351,5
28,44,1,1,0,0,1,0,1,8,0,6.8200,351,6
29,50,1,1,0,0,1,0,1,8,0,6.9451,351,7
5,50,0,0,1,1,1,0,0,14,0,6.4378,352,1
6,49,0,0,1,1,1,0,0,14,0,6.5737,352,2
7,49,0,0,1,1,1,0,0,14,0,6.6529,352,3
8,48,0,0,1,1,1,0,0,14,0,6.8266,352,4
9,49,0,0,1,1,1,0,0,14,0,6.9078,352,5
10,48,0,0,1,1,1,0,0,14,0,7.0362,352,6
11,48,0,0,1,1,1,0,0,14,0,7.0423,352,7
30,47,0,1,0,1,1,0,0,17,0,6.9058,353,1
31,48,0,1,0,1,1,0,0,17,0,6.9058,353,2
32,45,0,1,0,1,1,0,0,17,0,8.1605,353,3
33,47,0,1,0,1,1,0,0,17,0,8.0064,353,4
34,47,0,1,0,1,1,0,0,17,0,8.0552,353,5
35,47,0,1,0,1,1,0,0,17,0,7.9459,353,6
36,47,0,1,0,1,1,0,0,17,0,7.9831,353,7
21,49,1,1,0,1,1,0,1,12,1,6.5043,354,1
22,47,1,1,0,1,1,0,1,12,1,6.5511,354,2
23,48,1,1,0,1,1,0,1,12,1,6.6451,354,3
24,49,1,1,0,1,1,0,1,12,1,6.6464,354,4
25,49,1,1,0,1,1,0,1,12,1,6.9078,354,5
26,46,1,1,0,1,1,0,1,12,1,7.0139,354,6
27,49,1,1,0,1,1,0,1,12,1,7.0901,354,7
7,47,0,0,1,1,1,0,0,12,0,5.7683,355,1
8,50,0,0,1,1,1,0,0,12,0,5.8999,355,2
9,50,1,0,1,1,1,0,1,12,0,6.6080,355,3
10,51,1,0,1,1,1,0,1,12,0,6.8459,355,4
11,49,1,0,1,1,1,0,0,12,0,6.0868,355,5
12,51,1,0,0,0,1,0,0,12,0,6.3099,355,6
13,51,1,0,0,0,1,0,0,12,0,6.3099,355,7
4,50,1,1,0,1,1,0,0,12,0,6.3902,356,1
5,50,1,1,0,1,1,0,0,12,0,6.4907,356,2
6,50,1,1,0,1,1,0,0,12,0,6.6187,356,3
7,50,1,1,0,1,1,0,0,12,0,6.8057,356,4
8,50,1,1,0,1,1,0,0,12,0,6.9037,356,5
9,51,1,1,0,1,1,0,0,12,0,6.9810,356,6
10,50,1,1,0,1,1,0,0,12,0,7.0622,356,7
16,44,1,1,0,1,1,0,1,12,0,6.3456,357,1
17,49,1,1,0,1,1,0,1,12,0,6.5147,357,2
18,46,1,1,0,1,1,0,1,12,0,6.5793,357,3
19,48,1,1,0,1,1,0,1,12,0,6.6333,357,4
20,48,1,1,0,1,1,0,1,12,0,6.8024,357,5
21,48,1,1,0,1,1,0,1,12,0,6.8876,357,6
22,48,1,1,0,1,1,0,1,12,0,7.0076,357,7
16,40,0,0,0,0,1,0,1,16,0,6.4907,358,1
17,36,0,0,0,0,1,0,1,16,0,6.5147,358,2
18,39,0,0,0,0,1,0,0,16,0,6.5511,358,3
19,35,0,0,0,0,1,0,1,16,0,6.7081,358,4
20,38,0,0,0,0,1,0,1,16,0,6.8200,358,5
21,37,0,0,0,0,1,0,1,16,0,6.4599,358,6
22,36,0,0,0,0,1,0,1,16,0,6.9912,358,7
36,48,1,1,0,0,1,0,1,10,0,5.9814,359,1
37,49,1,1,0,0,1,0,1,10,0,5.9814,359,2
38,40,1,1,0,0,1,0,1,10,0,6.1093,359,3
39,48,1,1,0,0,1,0,1,10,0,6.2146,359,4
40,49,1,1,0,0,1,0,1,10,0,6.2577,359,5
41,39,1,1,0,0,1,0,1,10,0,6.3244,359,6
42,48,1,1,0,0,1,0,1,10,0,6.4329,359,7
28,48,0,1,0,1,1,0,0,12,0,6.9058,360,1
29,48,0,1,0,1,1,0,0,12,0,6.9058,360,2
30,49,0,1,0,1,1,0,0,12,0,7.2442,360,3
31,48,0,1,0,1,1,0,0,12,0,6.9566,360,4
32,47,0,1,0,1,1,0,0,12,0,7.0031,360,5
33,46,0,1,0,1,1,0,0,12,0,7.1732,360,6
34,48,0,1,0,1,1,0,0,12,0,7.1309,360,7
5,49,0,0,0,1,0,1,0,17,0,5.4161,361,1
6,52,0,0,0,1,0,1,0,17,0,5.4806,361,2
7,20,0,0,0,1,0,1,0,17,0,6.2146,361,3
8,50,0,0,0,1,0,1,0,17,0,6.2538,361,4
9,49,0,0,0,1,0,1,0,17,0,6.3439,361,5
10,48,0,0,1,1,0,1,0,17,0,7.1701,361,6
11,51,0,0,1,1,0,1,0,17,0,7.2167,361,7
20,52,1,0,1,0,1,0,0,10,0,6.5862,362,1
21,52,1,0,1,0,1,0,0,10,0,6.6619,362,2
22,51,1,0,1,0,1,0,0,10,0,6.8134,362,3
23,51,1,0,1,0,1,0,0,10,0,6.8617,362,4
24,52,1,0,1,0,1,0,0,10,0,7.0690,362,5
25,52,1,0,1,0,1,0,0,10,0,7.0775,362,6
26,51,1,0,1,0,1,0,0,10,0,7.1107,362,7
15,49,1,1,0,0,1,0,1,12,0,6.1225,363,1
16,49,1,1,0,0,1,0,1,12,0,6.1654,363,2
17,49,1,1,0,0,1,0,1,12,0,6.2166,363,3
18,42,1,1,0,0,1,0,1,12,0,6.5653,363,4
19,34,1,1,0,0,1,0,1,12,0,6.6201,363,5
20,47,1,1,0,0,1,0,1,12,0,6.6933,363,6
21,47,1,0,0,0,1,0,1,12,0,6.8024,363,7
20,49,0,1,0,1,0,1,0,13,0,6.4378,364,1
21,47,0,1,0,1,0,1,0,13,0,6.3969,364,2
22,48,0,1,0,1,0,1,0,13,0,6.4708,364,3
23,47,0,1,0,1,0,1,0,13,0,6.7452,364,4
24,48,0,1,0,1,0,1,0,13,0,6.7742,364,5
25,47,0,1,0,1,0,1,0,13,0,6.7901,364,6
26,47,1,1,0,1,0,1,0,13,0,6.7901,364,7
32,48,0,0,0,1,1,0,0,17,0,6.9058,365,1
33,49,0,0,0,1,1,0,0,17,0,6.9058,365,2
34,49,0,0,0,1,1,0,0,17,0,5.0173,365,3
35,50,0,0,0,1,1,0,0,17,0,7.3778,365,4
36,48,0,0,0,1,1,0,0,17,0,7.4674,365,5
37,47,0,0,0,1,1,0,0,17,0,7.3778,365,6
38,49,0,0,0,1,1,0,0,17,0,7.3311,365,7
12,47,1,0,0,1,1,0,0,12,0,6.6201,366,1
13,50,1,0,0,1,1,0,0,12,0,6.5511,366,2
14,51,1,0,0,1,1,0,0,12,0,6.5511,366,3
15,46,0,0,1,1,1,0,0,12,0,5.8721,366,4
16,52,0,0,1,1,1,0,0,12,0,6.9256,366,5
17,51,0,0,1,1,1,0,0,12,0,6.7650,366,6
18,50,0,0,1,1,1,0,0,12,0,6.6821,366,7
25,50,1,1,0,1,1,0,0,9,0,6.5147,367,1
26,42,1,1,0,1,1,0,0,9,0,6.7627,367,2
27,49,1,1,0,1,1,0,0,9,0,6.9373,367,3
28,48,1,1,0,1,1,0,0,9,0,6.8298,367,4
29,38,1,1,0,1,1,0,0,9,0,6.8824,367,5
30,50,1,1,0,1,1,0,0,9,0,6.9801,367,6
31,49,1,1,0,1,1,0,0,9,0,7.0901,367,7
9,49,0,1,1,1,1,0,0,16,0,6.4677,368,1
10,49,0,1,1,1,1,0,0,16,0,6.6201,368,2
11,49,0,0,1,1,1,0,0,16,0,6.7685,368,3
12,47,0,0,1,1,1,0,0,16,0,6.9958,368,4
13,49,0,0,1,1,1,0,0,16,0,7.1365,368,5
14,48,0,0,1,1,1,0,0,16,0,7.3778,368,6
15,48,0,0,1,1,1,0,0,16,0,7.5496,368,7
2,50,1,0,0,1,1,0,1,14,0,6.2971,369,1
3,50,1,0,0,1,1,0,1,14,0,6.4922,369,2
4,50,0,0,0,1,1,0,1,14,0,6.7452,369,3
5,49,1,0,0,1,1,0,1,14,0,6.8824,369,4
6,50,1,0,0,1,1,0,1,14,0,6.9566,369,5
7,49,1,0,0,1,1,0,1,14,0,7.0475,369,6
8,48,1,0,0,1,1,0,1,14,0,7.1309,369,7
9,49,0,0,0,1,1,0,1,12,0,6.6026,370,1
10,49,0,0,0,1,1,0,1,12,0,6.6241,370,2
11,49,0,0,0,1,1,0,1,12,0,6.7154,370,3
12,49,0,0,0,1,1,0,1,12,0,6.8427,370,4
13,47,0,0,0,1,1,0,1,12,0,7.0255,370,5
14,48,0,0,0,1,1,0,1,12,0,7.2233,370,6
15,47,0,0,0,1,1,0,1,12,0,7.0901,370,7
31,46,1,0,0,1,1,0,1,10,0,6.5653,371,1
32,47,1,0,0,1,1,0,1,10,0,6.6593,371,2
33,47,1,0,0,1,1,0,1,10,0,6.7878,371,3
34,47,1,0,0,1,1,0,1,10,0,6.8544,371,4
35,47,1,0,0,1,1,0,1,10,0,6.9660,371,5
36,47,1,0,0,1,1,0,1,10,0,7.1538,371,6
37,47,1,0,0,1,1,0,1,10,0,7.1091,371,7
9,49,0,0,0,1,0,1,0,16,0,6.5221,372,1
10,49,0,0,0,1,0,1,0,16,0,6.5862,372,2
11,47,0,0,0,1,0,1,0,16,0,6.6529,372,3
12,48,0,0,0,1,0,1,0,16,0,6.6529,372,4
13,48,0,0,0,1,0,1,0,16,0,6.7777,372,5
14,47,0,0,0,1,0,1,0,16,0,6.8024,372,6
15,48,0,0,0,1,0,1,0,16,0,6.9305,372,7
16,47,0,0,1,1,0,1,0,11,1,6.0568,373,1
17,50,0,0,1,1,0,1,0,11,1,6.2344,373,2
18,50,0,0,1,1,0,1,0,11,1,6.3969,373,3
19,50,0,0,1,1,0,1,0,11,1,6.3986,373,4
20,50,0,0,1,1,0,1,0,11,1,6.3969,373,5
21,49,0,0,1,1,0,1,0,11,1,6.3969,373,6
22,47,0,0,1,1,0,1,0,11,1,6.4770,373,7
13,50,1,0,0,0,1,0,0,9,0,5.7683,374,1
14,50,1,0,0,0,1,0,0,9,0,5.8579,374,2
15,49,1,0,0,0,1,0,0,9,0,6.0379,374,3
16,50,1,0,0,0,1,0,0,9,0,6.1070,374,4
17,50,1,0,0,0,1,0,0,9,0,6.1738,374,5
18,50,1,0,0,0,1,0,0,9,0,6.2325,374,6
19,49,1,0,0,0,1,0,0,9,0,6.2672,374,7
20,46,1,0,1,1,0,1,1,11,1,5.6836,375,1
21,45,1,0,1,1,0,1,1,11,1,5.7333,375,2
22,41,1,0,1,1,0,1,1,11,1,5.8861,375,3
23,40,1,0,1,1,0,1,0,11,1,5.9454,375,4
24,38,1,0,1,1,0,1,1,11,1,6.0137,375,5
25,42,0,0,1,1,0,1,0,11,1,6.0235,375,6
26,36,0,0,1,1,0,1,0,11,1,6.1070,375,7
27,47,0,0,0,0,1,0,0,12,0,6.4922,376,1
28,48,0,0,0,0,1,0,0,12,0,6.5511,376,2
29,48,0,0,0,0,1,0,0,12,0,6.6067,376,3
30,48,0,0,0,0,1,0,0,12,0,6.6846,376,4
31,47,0,0,0,0,1,0,0,12,0,6.7452,376,5
32,49,1,0,0,0,1,0,0,12,0,6.8024,376,6
33,47,0,0,0,0,1,0,0,12,0,6.8565,376,7
21,50,0,0,1,1,1,0,0,12,0,6.8298,377,1
22,50,0,0,1,1,1,0,0,12,0,6.9058,377,2
23,49,0,0,1,1,1,0,0,12,0,6.9078,377,3
24,50,0,0,1,1,1,0,0,12,0,7.0475,377,4
25,52,0,0,1,1,1,0,0,12,0,7.2079,377,5
26,50,0,0,1,1,1,0,0,12,0,6.9499,377,6
27,50,0,0,1,1,1,0,0,12,0,7.4085,377,7
3,50,0,1,0,1,1,0,0,15,0,6.4922,378,1
4,49,0,1,0,0,1,0,0,15,0,6.6593,378,2
5,52,0,1,0,0,1,0,0,15,0,6.6567,378,3
6,50,0,0,0,0,1,0,0,15,0,6.8024,378,4
7,50,0,1,0,0,1,0,0,15,0,7.0817,378,5
8,50,0,1,0,0,1,0,0,15,0,7.1593,378,6
9,48,0,1,0,0,1,0,0,15,0,7.2724,378,7
22,49,1,1,1,1,1,0,0,7,0,6.4922,379,1
23,48,1,1,1,1,1,0,0,7,0,6.5439,379,2
24,49,1,1,1,1,1,0,0,7,0,6.5073,379,3
25,50,1,1,1,1,1,0,0,7,0,6.7154,379,4
26,49,1,1,1,1,1,0,0,7,0,6.7393,379,5
27,50,1,1,1,1,1,0,0,7,0,6.8926,379,6
28,49,1,1,1,1,1,0,0,7,0,6.9518,379,7
30,52,1,1,1,1,1,0,1,10,0,6.3630,380,1
31,50,1,1,1,1,1,0,1,10,0,6.4052,380,2
32,50,1,1,1,1,1,0,1,10,0,6.4135,380,3
33,50,1,1,1,1,1,0,1,10,0,6.4216,380,4
34,49,1,1,1,1,1,0,1,10,0,6.4378,380,5
35,48,1,0,1,1,1,0,1,10,0,6.6201,380,6
36,48,1,0,1,1,1,0,1,10,0,6.6846,380,7
26,48,1,1,0,1,1,0,1,11,0,6.3716,381,1
27,48,1,1,0,1,1,0,1,11,0,6.4167,381,2
28,48,1,1,0,1,1,0,1,11,0,6.3969,381,3
29,45,1,1,0,1,1,0,1,11,0,6.5511,381,4
30,47,1,1,0,1,1,0,1,11,0,6.9078,381,5
31,48,1,1,0,1,1,0,1,11,0,6.8024,381,6
32,47,1,1,0,1,1,0,1,11,0,6.9078,381,7
20,49,1,0,0,1,1,0,1,12,1,6.4378,382,1
21,49,1,0,0,1,1,0,1,12,1,6.4378,382,2
22,49,1,0,0,1,1,0,1,12,1,6.3368,382,3
23,49,1,0,0,1,1,0,1,12,1,6.3767,382,4
24,50,1,0,0,1,1,0,1,12,1,6.3936,382,5
25,50,1,0,0,1,1,0,1,12,1,6.7154,382,6
26,51,1,0,0,1,1,0,1,12,1,6.5439,382,7
29,43,1,0,0,1,0,0,1,12,1,6.8024,383,1
30,42,1,0,0,1,1,0,1,12,1,6.9058,383,2
31,46,1,0,0,1,1,0,1,12,1,6.9660,383,3
32,45,1,0,0,1,1,0,1,12,1,6.9566,383,4
33,46,1,0,0,1,1,0,1,12,1,7.0901,383,5
34,41,1,0,0,1,1,0,1,12,1,7.1309,383,6
35,43,1,0,0,1,1,0,1,12,1,6.9613,383,7
27,51,0,0,0,1,1,0,1,12,0,5.7838,384,1
28,49,0,0,0,1,1,0,1,12,0,6.1225,384,2
29,50,1,0,0,1,1,0,1,12,0,6.1093,384,3
30,50,0,0,0,1,1,0,1,12,0,6.1093,384,4
31,45,1,0,0,1,1,0,1,12,0,6.1633,384,5
32,50,1,0,0,1,1,0,1,12,0,6.1924,384,6
33,49,1,0,0,1,1,0,1,12,0,6.4968,384,7
10,47,1,0,0,1,1,0,1,12,0,6.6067,385,1
11,52,1,0,0,1,1,0,1,12,0,6.7334,385,2
12,50,1,0,0,1,1,0,1,12,0,6.7912,385,3
13,49,0,0,0,1,1,0,1,12,0,6.8459,385,4
14,51,1,0,0,1,1,0,1,12,0,6.9556,385,5
15,50,1,0,0,1,1,0,1,12,0,7.1229,385,6
16,50,1,0,0,1,1,0,1,12,0,7.1655,385,7
17,49,0,0,1,1,1,0,0,14,0,6.9058,386,1
18,49,0,0,1,1,1,0,0,14,0,6.9058,386,2
19,49,0,0,1,1,1,0,0,14,0,7.2619,386,3
